assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Inhibition of human PI3Kgamma using PIP2 as substrate after 1 hr,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,CHEMBL4390691,=,=,IC50,nM,92.0,IC50,nM,92.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,2019
Inhibition of human PI3Kgamma using PIP2 as substrate after 1 hr,COc1ccc(Cn2c(=O)n(C)c3c4cc(-c5cnc(OC)c(NS(C)(=O)=O)c5)ccc4ncc32)cc1,CHEMBL4390691,=,=,IC50,nM,112.0,IC50,nM,112.0,COc1ccc(Cn2c(=O)n(C)c3c4cc(-c5cnc(OC)c(NS(C)(=O)=O)c5)ccc4ncc32)cc1,2019
Inhibition of human PI3Kgamma using PIP2 as substrate after 1 hr,COc1ccc(Cn2c(=O)n(C)c3cnc4ccc(-c5cnc(OC)c(NS(C)(=O)=O)c5)cc4c32)cc1,CHEMBL4390691,=,=,IC50,nM,42.0,IC50,nM,42.0,COc1ccc(Cn2c(=O)n(C)c3cnc4ccc(-c5cnc(OC)c(NS(C)(=O)=O)c5)cc4c32)cc1,2019
Inhibition of N-terminal His6-tagged recombinant human PI3Kgamma (468 to 1203 residues) using biotinylated PIP3 as substrate by HTRF analysis,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,CHEMBL4393651,=,=,INH,nM,53.0,INH,nM,53.0,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,2019
Inhibition of N-terminal His-tagged truncated human PI3Kgamma (deltaN 1 to 108 residues) after 2 hrs in presence of [33P]ATP by BetaPlate liquid scintillation counting analysis,O/C(=C\C1=Nc2ccccc2C2=NCCN12)c1ccccc1,CHEMBL4393651,=,=,IC50,nM,810.0,IC50,nM,810.0,O/C(=C\C1=Nc2ccccc2C2=NCCN12)c1ccccc1,2019
Inhibition of N-terminal His-tagged truncated human PI3Kgamma (deltaN 1 to 108 residues) after 2 hrs in presence of [33P]ATP by BetaPlate liquid scintillation counting analysis,O=C(NC1=Nc2ccccc2C2=NCCN12)c1cccnc1,CHEMBL4393651,=,=,IC50,nM,60.0,IC50,nM,60.0,O=C(NC1=Nc2ccccc2C2=NCCN12)c1cccnc1,2019
Inhibition of N-terminal His-tagged truncated human PI3Kgamma (deltaN 1 to 108 residues) after 2 hrs in presence of [33P]ATP by BetaPlate liquid scintillation counting analysis,COc1cc2c(cc1OC)C1=NCCN1C(NC(=O)c1cccnc1)=N2,CHEMBL4393651,=,=,IC50,nM,60.0,IC50,nM,60.0,COc1cc2c(cc1OC)C1=NCCN1C(NC(=O)c1cccnc1)=N2,2019
Inhibition of PI3Kgamma (unknown origin),COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,CHEMBL4393651,=,=,IC50,nM,6.4,IC50,nM,6.4,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,2019
Inhibition of PI3Kgamma (unknown origin),Cc1nc(C(=O)Nc2cc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4)c3)cc3[nH]ncc23)cs1,CHEMBL4393651,=,=,IC50,nM,50.12,pIC50,,7.3,Cc1nc(C(=O)Nc2cc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4)c3)cc3[nH]ncc23)cs1,2019
Inhibition of PI3Kgamma (unknown origin),COc1ncc(-c2cc(-c3ncc(CN4C[C@@H](C)O[C@@H](C)C4)o3)c3cn[nH]c3c2)cc1NS(C)(=O)=O,CHEMBL4393651,=,=,Ki,nM,501.19,pKi,,6.3,COc1ncc(-c2cc(-c3ncc(CN4C[C@@H](C)O[C@@H](C)C4)o3)c3cn[nH]c3c2)cc1NS(C)(=O)=O,2019
Inhibition of PI3K gamma (unknown origin) using phosphatidyl inositol as substrate measured after 60 mins in presence of ATP by Kinase-Glo Plus reagent-based luminescence assay,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)C(C)N)C4)c3c2)cc1C#N,CHEMBL4396940,=,=,IC50,nM,210.7,IC50,nM,210.7,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)C(C)N)C4)c3c2)cc1C#N,2019
Inhibition of PI3K gamma (unknown origin) using phosphatidyl inositol as substrate measured after 60 mins in presence of ATP by Kinase-Glo Plus reagent-based luminescence assay,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)CN(C)C)C4)c3c2)cc1C#N,CHEMBL4396940,=,=,IC50,nM,250.4,IC50,nM,250.4,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)CN(C)C)C4)c3c2)cc1C#N,2019
Inhibition of PI3K gamma (unknown origin) using phosphatidyl inositol as substrate measured after 60 mins in presence of ATP by Kinase-Glo Plus reagent-based luminescence assay,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)c5cccnc5)C4)c3c2)cc1C#N,CHEMBL4396940,=,=,IC50,nM,2.0,IC50,nM,2.0,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)c5cccnc5)C4)c3c2)cc1C#N,2019
Inhibition of PI3K gamma (unknown origin) using phosphatidyl inositol as substrate measured after 60 mins in presence of ATP by Kinase-Glo Plus reagent-based luminescence assay,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)c5coc([N+](=O)[O-])c5)C4)c3c2)cc1C#N,CHEMBL4396940,=,=,IC50,nM,19.3,IC50,nM,19.3,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)c5coc([N+](=O)[O-])c5)C4)c3c2)cc1C#N,2019
Inhibition of PI3K gamma (unknown origin) using phosphatidyl inositol as substrate measured after 60 mins in presence of ATP by Kinase-Glo Plus reagent-based luminescence assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,CHEMBL4396940,=,=,IC50,nM,145.3,IC50,nM,145.3,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,2019
Inhibition of PI3Kgamma (unknown origin) up to 10000 nM,CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc3cc(OC(F)F)ccc3c2)CC1,CHEMBL4400569,,,Inhibition,%,,INH,,,CC(C)(O)[C@H]1CC[C@H](NC(=O)c2cnc3cc(OC(F)F)ccc3c2)CC1,2019
Inhibition of AlexaFluor-labeled tracer 236 binding to recombinant full-length human His-tagged p110gamma expressed in baculovirus expression system measured after 60 mins by LanthaScreen assay,Cc1cc2ncnn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,CHEMBL4402552,=,=,IC50,nM,52.0,IC50,nM,52.0,Cc1cc2ncnn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,2020
Inhibition of AlexaFluor-labeled tracer 236 binding to recombinant full-length human His-tagged p110gamma expressed in baculovirus expression system at 1 uM measured after 60 mins by LanthaScreen assay relative to control,Cc1cc2ncnn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,CHEMBL4402552,>,>,Inhibition,%,50.0,INH,%,50.0,Cc1cc2ncnn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNC(=O)c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,234.0,IC50,nM,234.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNC(=O)c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNc3ncc(C(=O)NO)cn3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,995.0,IC50,nM,995.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNc3ncc(C(=O)NO)cn3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CNC(=O)c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,10.0,IC50,nM,10.0,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CNC(=O)c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CNc3ncc(C(=O)NO)cn3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,15.0,IC50,nM,15.0,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CNc3ncc(C(=O)NO)cn3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,43.0,IC50,nM,43.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,,,IC50,,,IC50,,,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(-c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,,,IC50,,,IC50,,,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(-c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,103.0,IC50,nM,103.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)c(C)c3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,203.0,IC50,nM,203.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)c(C)c3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)nc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,,,IC50,,,IC50,,,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)nc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)cn3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,135.0,IC50,nM,135.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)cn3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)N(C)O)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,162.0,IC50,nM,162.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)N(C)O)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,3.0,IC50,nM,3.0,CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,2.0,IC50,nM,2.0,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1nc(N)ncc1C)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,1769.0,IC50,nM,1769.0,CC[C@H](Nc1nc(N)ncc1C)c1nc2cccc(CCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,2.0,IC50,nM,2.0,CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(CCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,8.0,IC50,nM,8.0,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,45.0,IC50,nM,45.0,CC[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,9.0,IC50,nM,9.0,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1ncnc(N)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,752.0,IC50,nM,752.0,CC[C@H](Nc1ncnc(N)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC[C@H](Nc1nc(N)nc(C(F)F)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,222.0,IC50,nM,222.0,CC[C@H](Nc1nc(N)nc(C(F)F)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,IC50,nM,4.0,IC50,nM,4.0,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,Cc1nc(N)nc(N[C@@H](C)c2nc3cccc(NCc4ccc(C(=O)NO)cc4)c3c(=O)n2-c2ccccc2)c1C#N,CHEMBL4402587,=,=,IC50,nM,2.0,IC50,nM,2.0,Cc1nc(N)nc(N[C@@H](C)c2nc3cccc(NCc4ccc(C(=O)NO)cc4)c3c(=O)n2-c2ccccc2)c1C#N,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,CHEMBL4402587,=,=,IC50,nM,81.0,IC50,nM,81.0,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,O=C(NCC1(c2nc(-c3ccccc3)cs2)CCOCC1)c1cccc(-c2noc(C(F)(F)F)n2)c1,CHEMBL4402587,,,IC50,,,IC50,,,O=C(NCC1(c2nc(-c3ccccc3)cs2)CCOCC1)c1cccc(-c2noc(C(F)(F)F)n2)c1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,CHEMBL4402587,,,IC50,,,IC50,,,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex at 1 uM using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay relative to control,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNc3ncc(C(=O)NO)s3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,Inhibition,%,59.9,INH,%,59.9,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNc3ncc(C(=O)NO)s3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex at 1 uM using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay relative to control,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(-c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,Inhibition,%,81.6,INH,%,81.6,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(-c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex at 1 uM using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay relative to control,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(-c3ccc(CC(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,Inhibition,%,79.1,INH,%,79.1,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(-c3ccc(CC(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex at 1 uM using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay relative to control,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(-c3nc4ccc(C(=O)NO)cc4s3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,Inhibition,%,88.0,INH,%,88.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(-c3nc4ccc(C(=O)NO)cc4s3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex at 1 uM using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay relative to control,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)nc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,Inhibition,%,39.9,INH,%,39.9,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)nc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex at 1 uM using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay relative to control,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)o3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,Inhibition,%,48.0,INH,%,48.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCc3ccc(C(=O)NO)o3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex at 1 uM using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay relative to control,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNCc3nc(C(=O)NO)cs3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,Inhibition,%,-12.2,INH,%,-12.2,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNCc3nc(C(=O)NO)cs3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex at 1 uM using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay relative to control,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,Inhibition,%,-9.1,INH,%,-9.1,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex at 1 uM using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay relative to control,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,CHEMBL4402587,=,=,Inhibition,%,63.0,INH,%,63.0,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,2020
Inhibition of human PI3Kgamma assessed as reduction in PIP3 product complex formation by measuring displacement of biotin-labelled PIP3 from complex at 1 uM using PIP2 as substrate measured after 30 mins in presence of ATP by HTRF assay relative to control,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,CHEMBL4402587,,,Inhibition,%,,INH,,,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,2020
"Inhibition of human PI3Kgamma at 1 uM using phosphatidylinositol 4,5-bisphosphate as substrate in presence of 10 uM ATP by ADP-Glo assay relative to control",CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,=,=,Inhibition,%,100.0,INH,%,100.0,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020
"Inhibition of recombinant human full length PI3K p120gamma at 1 uM using phosphatidylinositol-4, 5-bisphosphate as substrate incubated for 40 mins in presence of [gamma-33P]-ATP by scintillation counting method relative to control",Cc1ccc(NC(=O)C2(C(=O)Nc3ccc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)cc3)CC2)cc1,CHEMBL4406821,=,=,Inhibition,%,14.0,INH,%,14.0,Cc1ccc(NC(=O)C2(C(=O)Nc3ccc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)cc3)CC2)cc1,2019
