assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 assessed as residual binding level at 50 nM measured after 1 hr by kinomescan assay relative to control,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cncc5ccccc45)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Activity,%,4.3,Activity,%,4.3,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cncc5ccccc45)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 assessed as residual binding level at 50 nM measured after 1 hr by kinomescan assay relative to control,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccc5cnccc45)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Activity,%,0.0,Activity,%,0.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccc5cnccc45)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 assessed as residual binding level at 50 nM measured after 1 hr by kinomescan assay relative to control,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5cnccc5c4)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Activity,%,7.3,Activity,%,7.3,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5cnccc5c4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 assessed as residual binding level at 50 nM measured after 1 hr by kinomescan assay relative to control,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5ccncc5c4)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Activity,%,0.0,Activity,%,0.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5ccncc5c4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 assessed as residual binding level at 50 nM measured after 1 hr by kinomescan assay relative to control,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccc5[nH]ccc45)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Activity,%,68.0,Activity,%,68.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccc5[nH]ccc45)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 assessed as residual binding level at 50 nM measured after 1 hr by kinomescan assay relative to control,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5[nH]ccc5c4)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Activity,%,100.0,Activity,%,100.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5[nH]ccc5c4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 assessed as residual binding level at 50 nM measured after 1 hr by kinomescan assay relative to control,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5cc[nH]c5c4)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Activity,%,83.0,Activity,%,83.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5cc[nH]c5c4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 measured after 1 hr by kinomescan assay,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Kd,nM,41.0,Kd,nM,41.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 measured after 1 hr by kinomescan assay,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cncc(Cl)c4)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Kd,nM,13.0,Kd,nM,13.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cncc(Cl)c4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 measured after 1 hr by kinomescan assay,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccncc4)=CC[C@@H]32)C1,CHEMBL4619723,,,Kd,,,Kd,,,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccncc4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 measured after 1 hr by kinomescan assay,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cncc5ccccc45)=CC[C@@H]32)C1,CHEMBL4619723,,,Kd,,,Kd,,,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cncc5ccccc45)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 measured after 1 hr by kinomescan assay,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccc5cnccc45)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Kd,nM,3.5,Kd,nM,3.5,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccc5cnccc45)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 measured after 1 hr by kinomescan assay,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5cnccc5c4)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Kd,nM,45.0,Kd,nM,45.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5cnccc5c4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 measured after 1 hr by kinomescan assay,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5ccncc5c4)=CC[C@@H]32)C1,CHEMBL4619723,=,=,Kd,nM,18.0,Kd,nM,18.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5ccncc5c4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 measured after 1 hr by kinomescan assay,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccc5[nH]ccc45)=CC[C@@H]32)C1,CHEMBL4619723,,,Kd,,,Kd,,,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccc5[nH]ccc45)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 measured after 1 hr by kinomescan assay,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5[nH]ccc5c4)=CC[C@@H]32)C1,CHEMBL4619723,,,Kd,,,Kd,,,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5[nH]ccc5c4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 measured after 1 hr by kinomescan assay,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5cc[nH]c5c4)=CC[C@@H]32)C1,CHEMBL4619723,,,Kd,,,Kd,,,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5cc[nH]c5c4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 at 50 nM measured after 1 hr by kinomescan assay relative to control,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cncc(Cl)c4)=CC[C@@H]32)C1,CHEMBL4619723,>,>,Inhibition,%,80.0,INH,%,80.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cncc(Cl)c4)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 at 50 nM measured after 1 hr by kinomescan assay relative to control,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccc5cnccc45)=CC[C@@H]32)C1,CHEMBL4619723,>,>,Inhibition,%,80.0,INH,%,80.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccc5cnccc45)=CC[C@@H]32)C1,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 at 50 nM measured after 1 hr by kinomescan assay relative to control,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5ccncc5c4)=CC[C@@H]32)C1,CHEMBL4619723,>,>,Inhibition,%,80.0,INH,%,80.0,CN(C)[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4ccc5ccncc5c4)=CC[C@@H]32)C1,2020.0
Binding affinity to CDK8 (unknown origin),CN(C)[C@H]1C[C@@]23CC[C@@]4(O2)C(=CC[C@]2(C)[C@@H](c5ccc6cnccc6c5)CC[C@H]24)C=C3[C@@H](O)[C@@H]1O,CHEMBL4619723,=,=,Kd,nM,17.0,Kd,nM,17.0,CN(C)[C@H]1C[C@@]23CC[C@@]4(O2)C(=CC[C@]2(C)[C@@H](c5ccc6cnccc6c5)CC[C@H]24)C=C3[C@@H](O)[C@@H]1O,2020.0
Inhibition of biotinylated ligand binding to wild-type human partial length CDK8 (M1 to T360 residues) expressed in Escherichia coli BL21 measured after 1 hr by kinomescan assay,CN(C)[C@H]1C[C@@]23CC[C@@]4(O2)C(=CC[C@]2(C)[C@@H](c5ccc6cnccc6c5)CC[C@H]24)C=C3[C@@H](O)[C@@H]1O,CHEMBL4619723,=,=,Kd,nM,17.0,Kd,nM,17.0,CN(C)[C@H]1C[C@@]23CC[C@@]4(O2)C(=CC[C@]2(C)[C@@H](c5ccc6cnccc6c5)CC[C@H]24)C=C3[C@@H](O)[C@@H]1O,2020.0
Inhibition of CDK8 (unknown origin) at 1 uM,O=C(Nc1ccccc1)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1Cc1ccccc1,CHEMBL4673362,,,Inhibition,%,,INH,,,O=C(Nc1ccccc1)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1Cc1ccccc1,2021.0
Inhibition of CDK8 (unknown origin) by TR-FRET assay,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(O)CO)CC3)cc12,CHEMBL4699469,>,>,IC50,nM,1360.0,IC50,uM,1.36,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(O)CO)CC3)cc12,2020.0
Inhibition of CDK8 (unknown origin) by TR-FRET assay,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)cc12,CHEMBL4699469,>,>,IC50,nM,320.0,IC50,uM,0.32,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)cc12,2020.0
Displacement of polymer supported probe 25 binding to CDK8 in human THP-1 cell lysates preincubated for 45 mins under shaking condition followed by probe addition and measured after 30 mins by mass spectrometry based chemoproteomic analysis,CC(C)c1ccn2ncnc(N[C@H]3CC[C@@H](N4CCN(C(=O)CCC(=O)N5CCC(CCN6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)CC5)CC4)CC3)c12,CHEMBL4725370,=,=,Kd,nM,1400.0,Kd(app),uM,1.4,CC(C)c1ccn2ncnc(N[C@H]3CC[C@@H](N4CCN(C(=O)CCC(=O)N5CCC(CCN6CCN(c7ccc8c(c7)C(=O)N(C7CCC(=O)NC7=O)C8=O)CC6)CC5)CC4)CC3)c12,2020.0
Inhibition of human partial length CDK8 (M1 to T360 residues) expressed in bacterial system assessed as residual activity at 10 uM by kinome scan method relative to control,COc1ncc(-c2ccc3nccc(/C(C)=C/C(=O)N4CCN(C)CC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CHEMBL4732196,=,=,Activity,%,96.0,Activity,%,96.0,COc1ncc(-c2ccc3nccc(/C(C)=C/C(=O)N4CCN(C)CC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,2021.0
Inhibition of CDK8 in human MV4-11 cells assessed as reduction in STAT1 phosphorylation at s727 residues at 1 to 5 times of GI50 concentration after 2 hrs by Western blot analysis,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,CHEMBL4732199,,,Inhibition,%,,INH,,,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,2021.0
Inhibition of CDK8 in human MV4-11 cells assessed as reduction in STAT1 phosphorylation at s727 residues at 1 to 5 times of GI50 concentration after 2 hrs by Western blot analysis,O=C1NCCC12CCN(c1c(Cl)cncc1-c1cc3ccccc3o1)CC2,CHEMBL4732199,,,Inhibition,%,,INH,,,O=C1NCCC12CCN(c1c(Cl)cncc1-c1cc3ccccc3o1)CC2,2021.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in IFNgamma-induced STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CCn1c(C(N)=O)c(-c2ccccc2OC)c2c1-c1ccncc1OC2(C)C,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,CCn1c(C(N)=O)c(-c2ccccc2OC)c2c1-c1ccncc1OC2(C)C,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in IFNgamma-induced STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCCCC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCCCC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in IFNgamma-induced STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,NC(=O)c1cc2c([nH]1)-c1ccncc1O[C@H]2C1CCCCC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,NC(=O)c1cc2c([nH]1)-c1ccncc1O[C@H]2C1CCCCC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in IFNgamma-induced STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCOCC1,CHEMBL4742387,=,=,INH,uM,0.5,INH,uM,0.5,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCOCC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in IFNgamma-induced STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCOCC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,NC(=O)c1cc2c([nH]1)-c1ccncc1OC2C1CCOCC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in IFNgamma-induced STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,COc1ccccc1-c1c2c(n(CCF)c1C(N)=O)-c1ccncc1OC2(C)C,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,COc1ccccc1-c1c2c(n(CCF)c1C(N)=O)-c1ccncc1OC2(C)C,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in IFNgamma-induced STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2(C)C,CHEMBL4742387,=,=,INH,10^-10mol/L,0.64,INH,10^-10mol/L,0.64,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2(C)C,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in IFNgamma-induced STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,COCCn1c(C(N)=O)cc2c1-c1ccncc1OC2(C)C,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,COCCn1c(C(N)=O)cc2c1-c1ccncc1OC2(C)C,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in IFNgamma-induced STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CC1(C)Oc2cnccc2-c2c1cc(C(N)=O)n2CCF,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,CC1(C)Oc2cnccc2-c2c1cc(C(N)=O)n2CCF,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2(C)C,CHEMBL4742387,=,=,IC50,nM,1.5,IC50,10^-9M,1.5,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2(C)C,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,NC(=O)c1cc2c([nH]1)-c1ccncc1OC21CCC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,NC(=O)c1cc2c([nH]1)-c1ccncc1OC21CCC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CC1(C)Oc2cnccc2-c2c1cc(C(N)=O)n2CCF,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,CC1(C)Oc2cnccc2-c2c1cc(C(N)=O)n2CCF,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CCn1c(C(N)=O)c(-c2ccccc2OC)c2c1-c1ccncc1OC2(C)C,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,CCn1c(C(N)=O)c(-c2ccccc2OC)c2c1-c1ccncc1OC2(C)C,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,NC(=O)c1cc2c([nH]1)-c1ccncc1O[C@H]2C1CCCCC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,NC(=O)c1cc2c([nH]1)-c1ccncc1O[C@H]2C1CCCCC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,NC(=O)c1cc2c(n1CCF)-c1ccncc1OC21CCC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,NC(=O)c1cc2c(n1CCF)-c1ccncc1OC21CCC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCN(CC(F)(F)F)CC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCN(CC(F)(F)F)CC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCOCC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCOCC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,Cn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,Cn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CC1(C)Oc2cnccc2-c2[nH]c(C(N)=O)c(C3CC3)c21,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,CC1(C)Oc2cnccc2-c2[nH]c(C(N)=O)c(C3CC3)c21,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2C1CCCCC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,CCn1c(C(N)=O)cc2c1-c1ccncc1OC2C1CCCCC1,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1.Cl,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1.Cl,2018.0
Inhibition of CDK8 in human SW-620 cells assessed as reduction in STAT1 S727 phosphorylation pre-incubated for 1 hr before IFNgamma stimulation for 3 hrs by Western blot analysis,NC(=O)c1cc2c(n1CCF)-c1ccncc1OC21CCCCC1,CHEMBL4742387,<,<,INH,nM,500.0,INH,nM,500.0,NC(=O)c1cc2c(n1CCF)-c1ccncc1OC21CCCCC1,2018.0
Inhibition of CDK8 (unknown origin) assessed as residual ligand binding level at 10000 nM by kinome scan assay relative to control,NC(=O)c1sc2nccc(N3CCCN(c4ccccc4)CC3)c2c1N,CHEMBL4742393,,,Inhibition,%,,INH,,,NC(=O)c1sc2nccc(N3CCCN(c4ccccc4)CC3)c2c1N,2019.0
Inhibition of CDK8 (unknown origin) assessed as residual ligand binding level at 0.5 uM by kinome scan assay relative to control,CN(C)C(=O)Cc1ccc(N2CCCN(c3ccnc4sc(C(N)=O)c(N)c34)CC2)cc1,CHEMBL4742393,,,Inhibition,%,,INH,,,CN(C)C(=O)Cc1ccc(N2CCCN(c3ccnc4sc(C(N)=O)c(N)c34)CC2)cc1,2019.0
Inhibition of CDK8 in human HepG2 cells assessed as reduction in IFNgamma-induced STATl S727 phosphorylation incubated for 18 hrs by Western blot analysis,CN(C)[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](c5ccc6ccncc6c5)[C@@]4(C)CC[C@@H]32)C1,CHEMBL4742401,,,Inhibition,%,,INH,,,CN(C)[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](c5ccc6ccncc6c5)[C@@]4(C)CC[C@@H]32)C1,2019.0
Inhibition of CDK8 (unknown origin) by competitive kinase binding based Lantha-screen Eu kinase binding assay,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3ccc4ccncc4c3)=CC[C@@H]12,CHEMBL4742401,=,=,IC50,nM,101.0,IC50,nM,101.0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3ccc4ccncc4c3)=CC[C@@H]12,2019.0
Inhibition of CDK8 (unknown origin) by competitive kinase binding based Lantha-screen Eu kinase binding assay,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3ccc4ccncc4c3)=CC[C@@H]12,CHEMBL4742401,=,=,IC50,nM,701.0,IC50,nM,701.0,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3ccc4ccncc4c3)=CC[C@@H]12,2019.0
Inhibition of CDK8 (unknown origin) by competitive kinase binding based Lantha-screen Eu kinase binding assay,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3ccc4cnncc4c3)=CC[C@@H]12,CHEMBL4742401,>=,>=,IC50,nM,6001.0,IC50,nM,6001.0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3ccc4cnncc4c3)=CC[C@@H]12,2019.0
