assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,O=C(Nc1ccc(Oc2c(-c3ccccc3)cnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL4261615,,,Inhibition,%,,INH,,,O=C(Nc1ccc(Oc2c(-c3ccccc3)cnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,O=C(Nc1ccc(Oc2c(Br)cnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL4261615,,,Inhibition,%,,INH,,,O=C(Nc1ccc(Oc2c(Br)cnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,O=C(Nc1ccc(Oc2ccnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL4261615,,,Inhibition,%,,INH,,,O=C(Nc1ccc(Oc2ccnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,CCc1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccc(N(C)C)cc3)cnc2[nH]1,CHEMBL4261615,,,Inhibition,%,,INH,,,CCc1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccc(N(C)C)cc3)cnc2[nH]1,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,CCc1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccoc3)cnc2[nH]1,CHEMBL4261615,,,Inhibition,%,,INH,,,CCc1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccoc3)cnc2[nH]1,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,CCc1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccncc3)cnc2[nH]1,CHEMBL4261615,,,Inhibition,%,,INH,,,CCc1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccncc3)cnc2[nH]1,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,CCc1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3cccnc3)cnc2[nH]1,CHEMBL4261615,,,Inhibition,%,,INH,,,CCc1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3cccnc3)cnc2[nH]1,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccc(N(C)C)cc3)cnc2[nH]1,CHEMBL4261615,,,Inhibition,%,,INH,,,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccc(N(C)C)cc3)cnc2[nH]1,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccoc3)cnc2[nH]1,CHEMBL4261615,,,Inhibition,%,,INH,,,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccoc3)cnc2[nH]1,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccncc3)cnc2[nH]1,CHEMBL4261615,,,Inhibition,%,,INH,,,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccncc3)cnc2[nH]1,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3cccnc3)cnc2[nH]1,CHEMBL4261615,,,Inhibition,%,,INH,,,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3cccnc3)cnc2[nH]1,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,Cc1cnc2[nH]cnc2c1Oc1ccc(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)cc1F,CHEMBL4261615,,,Inhibition,%,,INH,,,Cc1cnc2[nH]cnc2c1Oc1ccc(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)cc1F,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,CCc1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccc(O)cc3)cnc2[nH]1,CHEMBL4261615,,,Inhibition,%,,INH,,,CCc1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccc(O)cc3)cnc2[nH]1,2018.0
Inhibition of recombinant GST-tagged human Mer (578 to 872 residues) cytoplasmic domain expressed in Baculovirus system using poly (Glu-Ala-Tyr) peptide as substrate after 1.5 hrs by ELISA,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccc(O)cc3)cnc2[nH]1,CHEMBL4261615,,,Inhibition,%,,INH,,,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)c(-c3ccc(O)cc3)cnc2[nH]1,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 0.1 uM after 1 hr by KinomeScan assay,O=C(Nc1ccc(Oc2c(Br)cnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL4261615,=,=,Activity,%,4.0,Activity,%,4.0,O=C(Nc1ccc(Oc2c(Br)cnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 0.1 uM after 1 hr by KinomeScan assay,O=C(Nc1ccc(Oc2ccnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL4261615,=,=,Activity,%,87.0,Activity,%,87.0,O=C(Nc1ccc(Oc2ccnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 0.1 uM after 1 hr by KinomeScan assay,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)ccnc2[nH]1,CHEMBL4261615,=,=,Activity,%,92.3,Activity,%,92.3,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)ccnc2[nH]1,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 0.1 uM after 1 hr by KinomeScan assay,Cc1cnc2[nH]cnc2c1Oc1ccc(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)cc1F,CHEMBL4261615,=,=,Activity,%,17.0,Activity,%,17.0,Cc1cnc2[nH]cnc2c1Oc1ccc(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)cc1F,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 1 uM after 1 hr by KinomeScan assay,O=C(Nc1ccc(Oc2c(Br)cnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL4261615,=,=,Activity,%,60.0,Activity,%,60.0,O=C(Nc1ccc(Oc2c(Br)cnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 1 uM after 1 hr by KinomeScan assay,O=C(Nc1ccc(Oc2ccnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL4261615,=,=,Activity,%,99.3,Activity,%,99.3,O=C(Nc1ccc(Oc2ccnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 1 uM after 1 hr by KinomeScan assay,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)ccnc2[nH]1,CHEMBL4261615,=,=,Activity,%,99.6,Activity,%,99.6,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)ccnc2[nH]1,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 1 uM after 1 hr by KinomeScan assay,Cc1cnc2[nH]cnc2c1Oc1ccc(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)cc1F,CHEMBL4261615,=,=,Activity,%,78.0,Activity,%,78.0,Cc1cnc2[nH]cnc2c1Oc1ccc(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)cc1F,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 10 uM after 1 hr by KinomeScan assay,O=C(Nc1ccc(Oc2c(Br)cnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL4261615,=,=,Activity,%,98.2,Activity,%,98.2,O=C(Nc1ccc(Oc2c(Br)cnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 10 uM after 1 hr by KinomeScan assay,O=C(Nc1ccc(Oc2ccnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL4261615,=,=,Activity,%,99.6,Activity,%,99.6,O=C(Nc1ccc(Oc2ccnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 10 uM after 1 hr by KinomeScan assay,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)ccnc2[nH]1,CHEMBL4261615,=,=,Activity,%,99.1,Activity,%,99.1,CC(C)c1nc2c(Oc3ccc(NC(=O)c4cccn(-c5ccc(F)cc5)c4=O)cc3F)ccnc2[nH]1,2018.0
Binding affinity to wild-type partial length human MER (R557 to L884 residues) expressed in bacterial expression system assessed as fraction of unbound kinase to substrate at 10 uM after 1 hr by KinomeScan assay,Cc1cnc2[nH]cnc2c1Oc1ccc(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)cc1F,CHEMBL4261615,=,=,Activity,%,99.1,Activity,%,99.1,Cc1cnc2[nH]cnc2c1Oc1ccc(NC(=O)c2cccn(-c3ccc(F)cc3)c2=O)cc1F,2018.0
Inhibition of MERTK in human 697 cells assessed as reduction in phosphorylated MERTK level preincubated for 1 hr followed by pervanadate phopshatase inhibitor addition and measured after 3 mins by immunoblot analysis,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,13.8,IC50,nM,13.8,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CC[C@H](N(C)C)C4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,4.1,IC50,nM,4.1,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CC[C@H](N(C)C)C4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4C5CCC4CC5)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,2.0,IC50,nM,2.0,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4C5CCC4CC5)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(S(=O)(=O)N4CCN(C)CC4)cc3F)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,3.5,IC50,nM,3.5,CCC[C@H](C)Nc1ncc2c(-c3ccc(S(=O)(=O)N4CCN(C)CC4)cc3F)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(NC4CCNCC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,4.9,IC50,nM,4.9,CCC[C@H](C)Nc1ncc2c(-c3ccc(NC4CCNCC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(NC4CCCCC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,72.0,IC50,nM,72.0,CCC[C@H](C)Nc1ncc2c(-c3ccc(NC4CCCCC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of N-terminal GST-tagged human MERTK cytoplasmic domain (528 to 999 end residues) expressed in baculovirus expression system using fluorecence-labeled substrate by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,0.6,IC50,nM,0.6,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,Ki,nM,0.43,Ki,nM,0.43,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,2.4,IC50,nM,2.4,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCOCC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,3.2,IC50,nM,3.2,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCOCC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCCC[C@H](CO)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,24.0,IC50,nM,24.0,CCCC[C@H](CO)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCCCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,3.6,IC50,nM,3.6,CCCCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,2.6,IC50,nM,2.6,CCCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1)C(F)(F)F,CHEMBL4270664,=,=,IC50,nM,1068.0,IC50,nM,1068.0,CCC[C@H](Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1)C(F)(F)F,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@@H](Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1)C(F)(F)F,CHEMBL4270664,=,=,IC50,nM,20.0,IC50,nM,20.0,CCC[C@@H](Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1)C(F)(F)F,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@@H](C)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,22.0,IC50,nM,22.0,CCC[C@@H](C)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,4.3,IC50,nM,4.3,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCCCNc1ncc2c(-c3ccc(Oc4ccccc4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,78.0,IC50,nM,78.0,CCCCNc1ncc2c(-c3ccc(Oc4ccccc4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCCCNc1ncc2c(-c3ccc(NC4CCNCC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,5.2,IC50,nM,5.2,CCCCNc1ncc2c(-c3ccc(NC4CCNCC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCCCNc1ncc2c(-c3ccc(N4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,3.5,IC50,nM,3.5,CCCCNc1ncc2c(-c3ccc(N4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCCCNc1ncc2c(-c3ccc(C4(N5CCN(C)CC5)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,1.3,IC50,nM,1.3,CCCCNc1ncc2c(-c3ccc(C4(N5CCN(C)CC5)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CN1CCN(Cc2ccc(-c3cn([C@H]4CC[C@H](O)CC4)c4nc(NC5CCCCC5)ncc34)cc2)CC1,CHEMBL4270664,=,=,IC50,nM,13.0,IC50,nM,13.0,CN1CCN(Cc2ccc(-c3cn([C@H]4CC[C@H](O)CC4)c4nc(NC5CCCCC5)ncc34)cc2)CC1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC(CC)CNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,19.0,IC50,nM,19.0,CCC(CC)CNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC(C)CNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,5.2,IC50,nM,5.2,CCC(C)CNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCCC(C)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,3.5,IC50,nM,3.5,CCCC(C)Nc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,N[C@H]1CCCCNc2nc(ncc2C(=O)NCc2ccc(F)cc2)NCCCCCCNC1=O,CHEMBL4270664,=,=,IC50,nM,4.4,IC50,nM,4.4,N[C@H]1CCCCNc2nc(ncc2C(=O)NCc2ccc(F)cc2)NCCCCCCNC1=O,2018.0
Ratio of IC50 for MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay to IC50 for N-terminal GST-tagged human MERTK cytoplasmic domain (528 to 999 end residues) expressed in baculovirus expression system using fluorecence-labeled substrate by MCE assay,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,Ratio IC50,,16.0,Ratio IC50,,16.0,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of N-terminal GST-tagged human MERTK cytoplasmic domain (528 to 999 end residues) expressed in baculovirus expression system at 100 nM using fluorecence-labeled substrate by MCE assay relative to control,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,Inhibition,%,100.0,INH,%,100.0,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of N-terminal GST-tagged human MERTK cytoplasmic domain (528 to 999 end residues) expressed in baculovirus expression system using fluorecence-labeled substrate by MCE assay,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,0.46,IC50,nM,0.46,CCCCNc1ncc2c(-c3ccc(CN4CCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
