assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Binding affinity to KRAS (unknown origin) assessed as inhibition constant,C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1,CHEMBL5143589,=,=,Ki,nM,200000.0,Ki,uM,200.0,C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1,2022
Binding affinity to KRAS (unknown origin) assessed as inhibition constant,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,CHEMBL5143589,=,=,Ki,nM,31000.0,Ki,uM,31.0,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,2022
Binding affinity to KRAS (unknown origin) assessed as inhibition constant,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,CHEMBL5143589,=,=,Ki,nM,86000.0,Ki,uM,86.0,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,2022
Binding affinity to KRAS (unknown origin) assessed as inhibition constant,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,CHEMBL5143589,=,=,Ki,nM,3700.0,Ki,uM,3.7,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,2022
Binding affinity to KRAS (unknown origin) assessed as inactivation constant,C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1,CHEMBL5143589,=,=,Kinact,/s,0.05,Kinact,/s,0.05,C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1,2022
Binding affinity to KRAS (unknown origin) assessed as inactivation constant,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,CHEMBL5143589,=,=,Kinact,/s,0.03,Kinact,/s,0.03,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,2022
Binding affinity to KRAS (unknown origin) assessed as inactivation constant,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,CHEMBL5143589,=,=,Kinact,/s,0.85,Kinact,/s,0.85,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,2022
Binding affinity to KRAS (unknown origin) assessed as inactivation constant,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,CHEMBL5143589,=,=,Kinact,/s,0.13,Kinact,/s,0.13,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,2022
Binding affinity to KRAS (unknown origin) assessed as ratio of inactivation constant to inhibition constant,C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1,CHEMBL5143589,=,=,Ratio,/mM/s,0.2,Ratio,/mM/s,0.2,C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1,2022
Binding affinity to KRAS (unknown origin) assessed as ratio of inactivation constant to inhibition constant,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,CHEMBL5143589,=,=,Ratio,/mM/s,2.4,Ratio,/mM/s,2.4,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,2022
Binding affinity to KRAS (unknown origin) assessed as ratio of inactivation constant to inhibition constant,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,CHEMBL5143589,=,=,Ratio,/mM/s,9.9,Ratio,/mM/s,9.9,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,2022
Binding affinity to KRAS (unknown origin) assessed as ratio of inactivation constant to inhibition constant,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,CHEMBL5143589,=,=,Ratio,/mM/s,35.0,Ratio,/mM/s,35.0,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,2022
Binding affinity to wild type KRAS (unknown origin) assessed as dissociation constant,CN1CCC[C@H]1COc1nc(N2CCNCC2)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,CHEMBL5143589,=,=,Kd,nM,36000.0,Kd,uM,36.0,CN1CCC[C@H]1COc1nc(N2CCNCC2)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,2022
Binding affinity to KRAS (unknown origin) assessed as dissociation constant,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,CHEMBL5143589,<,<,Kd,nM,0.0002,Kd,nM,0.0002,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2022
Binding affinity to GDP-bound KRAS G12V RAS mutant (unknown origin),O=S(=O)(NCCOc1ccc2ccccc2c1)c1ccc(NO)cc1,CHEMBL5149962,=,=,IC50,nM,500.0,IC50,uM,0.5,O=S(=O)(NCCOc1ccc2ccccc2c1)c1ccc(NO)cc1,2021
Binding affinity to GDP-bound KRAS G12V RAS mutant (unknown origin),O=S(=O)(c1ccc(NO)cc1)N(CCOc1ccc2ccccc2c1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL5149962,=,=,IC50,nM,700.0,IC50,uM,0.7,O=S(=O)(c1ccc(NO)cc1)N(CCOc1ccc2ccccc2c1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2021
Binding affinity to GDP-bound KRAS G12V RAS mutant (unknown origin),Nc1nc2c(ncn2CCN(CCOc2ccc3ccccc3c2)S(=O)(=O)c2ccc(NO)cc2)c(=O)[nH]1,CHEMBL5149962,=,=,IC50,nM,500.0,IC50,uM,0.5,Nc1nc2c(ncn2CCN(CCOc2ccc3ccccc3c2)S(=O)(=O)c2ccc(NO)cc2)c(=O)[nH]1,2021
Binding affinity to GDP-bound KRAS G12D mutant (unknown origin) assessed as dissociation constant,Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1,CHEMBL5149962,=,=,Kd,nM,1300000.0,Kd,uM,1300.0,Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1,2021
Binding affinity to GDP-bound KRAS G12D mutant (unknown origin) assessed as dissociation constant,O=C(Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1)[C@@H]1CCCN1,CHEMBL5149962,=,=,Kd,nM,340000.0,Kd,uM,340.0,O=C(Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1)[C@@H]1CCCN1,2021
Binding affinity to GDP-bound KRAS G12D mutant (unknown origin) assessed as dissociation constant,CC[C@H](C)[C@H](N)C(=O)NC1=Cc2[nH]c(Cc3c[nH]c4ccccc34)nc2CC1,CHEMBL5149962,=,=,Kd,nM,190000.0,Kd,uM,190.0,CC[C@H](C)[C@H](N)C(=O)NC1=Cc2[nH]c(Cc3c[nH]c4ccccc34)nc2CC1,2021
Binding affinity to KRAS (unknown origin) assessed as dissociation constant,Cc1[nH]c2cc(Cl)cc(Cl)c2c1CCN,CHEMBL5149962,=,=,Kd,nM,1100000.0,Kd,mM,1.1,Cc1[nH]c2cc(Cl)cc(Cl)c2c1CCN,2021
Binding affinity to KRAS (unknown origin) assessed as dissociation constant,c1ccc2[nH]cnc2c1,CHEMBL5149962,=,=,Kd,nM,1500000.0,Kd,mM,1.5,c1ccc2[nH]cnc2c1,2021
Inhibition of KRAS G12C mutant (unknown origin),C=CC(=O)N1CCN(c2nc(NCCC(=O)N(C)C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc23)CC1,CHEMBL5149962,=,=,IC50,nM,726.0,IC50,uM,0.726,C=CC(=O)N1CCN(c2nc(NCCC(=O)N(C)C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc23)CC1,2021
Antiproliferative activity against human COLO 320DM cells harboring wild type KRAS assessed as reduction in cell viability incubated for 24 hrs in presence of MVA,CCCC[C@@H](C)/C=C(C)/C=C(\C)C(=O)NC1=C[C@@](O)(/C=C/C=C/C=C/C(=O)NC2=C(O)CCC2=O)[C@@H]2O[C@@H]2C1=O,CHEMBL5149962,=,=,IC50,nM,3580.0,IC50,uM,3.58,CCCC[C@@H](C)/C=C(C)/C=C(\C)C(=O)NC1=C[C@@](O)(/C=C/C=C/C=C/C(=O)NC2=C(O)CCC2=O)[C@@H]2O[C@@H]2C1=O,2021
Inhibition of KRAS G12V mutant (unknown origin) expressed in mouse NIH3T3 cells assessed as inhibition of post-translational modification processing,CSCC[C@H](CC(=O)[C@H](/C=C\[C@@H](/C=C/[C@@H](N)CS)C(C)C)Cc1ccccc1)C(=O)O,CHEMBL5149962,=,=,IC50,nM,25000.0,IC50,uM,25.0,CSCC[C@H](CC(=O)[C@H](/C=C\[C@@H](/C=C/[C@@H](N)CS)C(C)C)Cc1ccccc1)C(=O)O,2021
Inhibition of K-Ras (unknown origin) geranylgeranylation,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1c[nH]cn1,CHEMBL5149962,=,=,IC50,nM,2300.0,IC50,uM,2.3,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1c[nH]cn1,2021
Inhibition of K-Ras (unknown origin) farnesylation,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1c[nH]cn1,CHEMBL5149962,=,=,IC90,nM,108.0,IC90,nM,108.0,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1c[nH]cn1,2021
Inhibition of K-Ras (unknown origin) farnesylation,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1c[nH]cn1,CHEMBL5149962,=,=,IC50,nM,8.4,IC50,nM,8.4,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1c[nH]cn1,2021
Inhibition of recombinant full length FLAG tagged KRAS G12C mutant (1 to 169 residues) (unknown origin) expressed in Escherichia coli BL21 (DE3),C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1,CHEMBL5149962,=,=,IC50,nM,1700.0,IC50,nM,1700.0,C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1,2021
Inhibition of recombinant full length FLAG tagged KRAS G12C mutant (1 to 169 residues) (unknown origin) expressed in Escherichia coli BL21 (DE3),C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,CHEMBL5149962,=,=,IC50,nM,120.0,IC50,nM,120.0,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,2021
Inhibition of KRAS (unknown origin) dependent signal transduction,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,CHEMBL5149962,=,=,EC50,nM,10.0,EC50,nM,10.0,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,2021
Inhibition of human K-ras,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1c[nH]cn1,CHEMBL5150007,=,=,IC50,nM,8.4,IC50,nM,8.4,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1c[nH]cn1,2021
Inhibition of KRAS G12C mutant (unknown origin) assessed as inhibition of SOS1-catalyzed nucleotide exchange measured by HTRF assay,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,CHEMBL5154696,=,=,IC50,nM,9.66,IC50,nM,9.66,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,2022
Inhibition of KRAS G12C mutant (unknown origin) assessed as inhibition of SOS1-catalyzed nucleotide exchange measured by HTRF assay,CC=C(C#N)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,CHEMBL5154696,=,=,IC50,nM,96.32,IC50,nM,96.32,CC=C(C#N)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,2022
Inhibition of KRAS G12C mutant (unknown origin) assessed as inhibition of SOS1-catalyzed nucleotide exchange measured by HTRF assay,CCC=C(C#N)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,CHEMBL5154696,=,=,IC50,nM,270.88,IC50,nM,270.88,CCC=C(C#N)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,2022
Inhibition of KRAS G12C mutant (unknown origin) assessed as inhibition of SOS1-catalyzed nucleotide exchange measured by HTRF assay,CC(C)C=C(C#N)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,CHEMBL5154696,=,=,IC50,nM,283.84,IC50,nM,283.84,CC(C)C=C(C#N)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,2022
Inhibition of KRAS G12C mutant (unknown origin) assessed as inhibition of SOS1-catalyzed nucleotide exchange measured by HTRF assay,CN1CCC[C@H]1COc1nc2c(c(N3CCN(C(=O)C(C#N)=CC4CC4)[C@@H](CC#N)C3)n1)CCN(c1cccc3cccc(Cl)c13)C2,CHEMBL5154696,=,=,IC50,nM,25.44,IC50,nM,25.44,CN1CCC[C@H]1COc1nc2c(c(N3CCN(C(=O)C(C#N)=CC4CC4)[C@@H](CC#N)C3)n1)CCN(c1cccc3cccc(Cl)c13)C2,2022
Inhibition of KRAS G12C mutant (unknown origin) assessed as inhibition of SOS1-catalyzed nucleotide exchange measured by HTRF assay,CN1CCC[C@H]1COc1nc2c(c(N3CCN(C(=O)C(C#N)=CC(C)(C)C)[C@@H](CC#N)C3)n1)CCN(c1cccc3cccc(Cl)c13)C2,CHEMBL5154696,=,=,IC50,nM,639.91,IC50,nM,639.91,CN1CCC[C@H]1COc1nc2c(c(N3CCN(C(=O)C(C#N)=CC(C)(C)C)[C@@H](CC#N)C3)n1)CCN(c1cccc3cccc(Cl)c13)C2,2022
Reversible covalent binding affinity to KRAS G12C mutant (unknown origin) incubated for 2 hrs and measured by MALDI-TOF-MS analysis,CN1CCC[C@H]1COc1nc2c(c(N3CCN(C(=O)C(C#N)=CC4CC4)[C@@H](CC#N)C3)n1)CCN(c1cccc3cccc(Cl)c13)C2,CHEMBL5154696,,,Activity,,,Activity,,,CN1CCC[C@H]1COc1nc2c(c(N3CCN(C(=O)C(C#N)=CC4CC4)[C@@H](CC#N)C3)n1)CCN(c1cccc3cccc(Cl)c13)C2,2022
Inhibition of KRAS G12D mutant (unknown origin) downstream signalling in human SW1990 cells assessed as suppression of Raf phosphorylation incubated for 24 hrs by pull down based Western blotting analysis,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,CHEMBL5154793,,,Activity,,,Activity,,,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,2022
Inhibition of wild type KRAS (unknown origin) downstream signalling in human HCT-116 cells assessed as suppression of Raf phosphorylation incubated 24 hrs by pull down based Western blotting analysis,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,CHEMBL5154793,,,Activity,,,Activity,,,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,2022
Binding affinity to human his-tagged KRAS G12D mutant assessed as dissociation constant by isothermal titration calorimetry,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,CHEMBL5154793,=,=,Kd,nM,33.0,Kd,nM,33.0,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,2022
Binding affinity to human his-tagged KRAS G12D mutant assessed as change in enthalpy by isothermal titration calorimetry,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,CHEMBL5154793,=,=,deltaH,kcal/mol,-26.6,deltaH,kcal/mol,-26.6,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,2022
Binding affinity to human his-tagged KRAS G12D mutant assessed as gibbs free energy change by isothermal titration calorimetry,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,CHEMBL5154793,=,=,deltaG,kcal/mol,-10.2,deltaG,kcal/mol,-10.2,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,2022
Binding affinity to human his-tagged KRAS G12D mutant assessed as change in entropy by isothermal titration calorimetry,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,CHEMBL5154793,=,=,-TdeltaS,kcal/mol,16.4,-TdeltaS,kcal/mol,16.4,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,2022
Inhibition of KRAS G12D mutant downstream signalling in human SW1990 cells assessed as suppression of ERK phosphorylation incubated for 24 hrs by pull down based Western blotting analysis,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,CHEMBL5154793,,,Activity,,,Activity,,,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,2022
Inhibition of wild type KRAS (unknown origin) downstream signalling in human HCT-116 cells assessed as suppression of ERK phosphorylation incubated for 24 hrs by pull down based Western blotting analysis,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,CHEMBL5154793,,,Activity,,,Activity,,,COc1ccc(C(F)(F)F)cc1-c1cc2c(N3CC4CCC(C3)N4)ncnc2s1,2022
Binding affinity to KRAS G12C mutant in human NCI-H338 cell lysate assessed as trypsin-mediated biotinylated cysteine residues digestion by measuring reduction in protein level at 4 uM pretreated for 2 hrs followed by labelled with iodoacetamide-desthiobiotin by MS analysis,C=CC(=O)N1C[C@@H]2CCOc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@H]1C,CHEMBL5154891,,,Activity,,,Activity,,,C=CC(=O)N1C[C@@H]2CCOc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@H]1C,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1C[C@@H]2CCOc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@H]1C,CHEMBL5154891,=,=,IC50,nM,3.0,IC50,uM,0.003,C=CC(=O)N1C[C@@H]2CCOc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@H]1C,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1CCN(c2ncnc3cc(-c4c(C)ccc5[nH]ncc45)c(Cl)cc23)CC1,CHEMBL5154891,=,=,IC50,nM,496.0,IC50,uM,0.496,C=CC(=O)N1CCN(c2ncnc3cc(-c4c(C)ccc5[nH]ncc45)c(Cl)cc23)CC1,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@@H]2C1,CHEMBL5154891,=,=,IC50,nM,82.0,IC50,uM,0.08199999999999999,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@@H]2C1,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@@H]2C1,CHEMBL5154891,=,=,IC50,nM,27090.0,IC50,uM,27.09,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@@H]2C1,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@H]2C1,CHEMBL5154891,=,=,IC50,nM,171.0,IC50,uM,0.171,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@H]2C1,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@H]2C1,CHEMBL5154891,=,=,IC50,nM,17784.0,IC50,uM,17.784000000000002,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@H]2C1,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OCC[C@@H]2C1,CHEMBL5154891,=,=,IC50,nM,15460.0,IC50,uM,15.46,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OCC[C@@H]2C1,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OCC[C@H]2C1,CHEMBL5154891,=,=,IC50,nM,9.0,IC50,uM,0.009000000000000001,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OCC[C@H]2C1,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1CCN2c3ncnc4c(F)c(-c5c(O)cccc5F)c(Cl)c(c34)OC[C@@H]2C1,CHEMBL5154891,=,=,IC50,nM,19.0,IC50,uM,0.019,C=CC(=O)N1CCN2c3ncnc4c(F)c(-c5c(O)cccc5F)c(Cl)c(c34)OC[C@@H]2C1,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1C[C@H]2COc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@H]1C,CHEMBL5154891,=,=,IC50,nM,117.0,IC50,uM,0.11699999999999999,C=CC(=O)N1C[C@H]2COc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@H]1C,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1C[C@H]2COc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@@H]1C,CHEMBL5154891,=,=,IC50,nM,135.0,IC50,uM,0.135,C=CC(=O)N1C[C@H]2COc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@@H]1C,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1C[C@H]2COc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@H]1C,CHEMBL5154891,=,=,IC50,nM,64.0,IC50,uM,0.064,C=CC(=O)N1C[C@H]2COc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@H]1C,2022
